icon_id,set_id,set_name,label,category,normalized_path,foreground_area_ratio,canny_edge_density,connected_components,quadtree_leaf_count,quadtree_structural_variability,quadtree_mean_leaf_size
c1531f2f3b3ce601,03_mapbox_maki_icons,Mapbox Maki,college JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/college_jp__c1531f2f3b3c.png,0.508514404296875,0.00067138671875,1.0,721.0,0.176025390625,90.89597780859917
c1fe10b957ecb8aa,03_mapbox_maki_icons,Mapbox Maki,clothing store,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/clothing_store__c1fe10b957ec.png,0.539642333984375,0.005218505859375,1.0,520.0,0.126953125,126.03076923076924
c27fd1be1f63bdd2,05_mulberry_symbols,Mulberry Symbols,Earth outer core,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth_outer_core__c27fd1be1f63.png,0.5793914794921875,0.06585693359375,1.0,661.0,0.161376953125,99.14674735249622
c2ffefeef2a9694f,05_mulberry_symbols,Mulberry Symbols,Earth crust,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth_crust__c2ffefeef2a9.png,0.5851593017578125,0.0649871826171875,1.0,649.0,0.158447265625,100.97996918335902
c379e23ac1f927b1,05_mulberry_symbols,Mulberry Symbols,R,iconsets,icon_data/normalized_256/05_mulberry_symbols/r__c379e23ac1f9.png,0.2735748291015625,0.0172576904296875,1.0,700.0,0.1708984375,93.62285714285714
c4a09fba92005581,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,BSicon PASSPORT,,icon_data/normalized_256/02_aiga_dot_symbol_signs/bsicon_passport__c4a09fba9200.png,0.44366455078125,0.0311126708984375,5.0,1084.0,0.2646484375,60.457564575645755
c51f7cbaacbb516d,03_mapbox_maki_icons,Mapbox Maki,city,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/city__c51f7cbaacbb.png,0.582916259765625,0.0293426513671875,1.0,571.0,0.139404296875,114.77408056042032
c5290415bc5ab0aa,05_mulberry_symbols,Mulberry Symbols,absent,iconsets,icon_data/normalized_256/05_mulberry_symbols/absent__c5290415bc5a.png,0.2893829345703125,0.0525665283203125,4.0,814.0,0.19873046875,80.51105651105651
c5860218ae2b92f3,10_openmoji,OpenMoji,keycap: 3,symbols / keycap,icon_data/normalized_256/10_openmoji/0033_fe0f_20e3__c5860218ae2b.png,0.505126953125,0.0263214111328125,1.0,520.0,0.126953125,126.03076923076924
c62734ba3861f412,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i diabetes education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_diabetes_education__c62734ba3861.png,0.46942138671875,0.032196044921875,2.0,670.0,0.16357421875,97.81492537313433
c64a2fe00bfc7abb,10_openmoji,OpenMoji,keycap: 8,symbols / keycap,icon_data/normalized_256/10_openmoji/0038_fe0f_20e3__c64a2fe00bfc.png,0.505126953125,0.025970458984375,1.0,520.0,0.126953125,126.03076923076924
c6d431f31b6ec59b,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 15,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_015__c6d431f31b6e.png,0.0205078125,0.004913330078125,1.0,169.0,0.041259765625,387.7869822485207
c712f8a41903fe28,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga NoDogs Red,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_nodogs_red__c712f8a41903.png,0.5096588134765625,0.041900634765625,1.0,1435.0,0.350341796875,45.669686411149826
c717fb6948d4373d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,computer,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/computer__c717fb6948d4.png,0.5643463134765625,0.0271453857421875,2.0,973.0,0.237548828125,67.35457348406989
c76f1030330c1010,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W005,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w005__c76f1030330c.png,0.875,0.0414581298828125,1.0,88.0,0.021484375,744.7272727272727
c76fe00c8106821e,07_arasaac_pictograms,ARASAAC Pictograms,let past,verb; road safety,icon_data/normalized_256/07_arasaac_pictograms/10154__c76fe00c8106.png,0.5153045654296875,0.0865631103515625,1.0,1069.0,0.260986328125,61.305893358278766
c775760930f1a497,05_mulberry_symbols,Mulberry Symbols,Neptune,iconsets,icon_data/normalized_256/05_mulberry_symbols/neptune__c775760930f1.png,0.5875244140625,0.039276123046875,1.0,544.0,0.1328125,120.47058823529412
c7c869c80e33e3be,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 34,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_034__c7c869c80e33.png,0.04449462890625,0.0082550048828125,4.0,340.0,0.0830078125,192.75294117647059
c886cf62317f691a,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 18,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_018__c886cf62317f.png,0.0242462158203125,0.013519287109375,3.0,337.0,0.082275390625,194.46884272997033
c8e1fa46f71f5718,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,accessibility,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/accessibility__c8e1fa46f71f.png,0.9324951171875,0.0356903076171875,1.0,802.0,0.19580078125,81.71571072319202
c9e4fa22bc2a7d6a,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,church,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/church__c9e4fa22bc2a.png,0.43963623046875,0.0277252197265625,5.0,916.0,0.2236328125,71.54585152838428
c9eae4ccfb329389,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 2,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_002__c9eae4ccfb32.png,0.026336669921875,0.0168304443359375,11.0,355.0,0.086669921875,184.60845070422536
ca1ceddca66ebf54,10_openmoji,OpenMoji,FREE button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f193__ca1ceddca66e.png,0.2225799560546875,0.03424072265625,4.0,1078.0,0.26318359375,60.79406307977737
ca23afbda277bc1a,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,deployment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/deployment__ca23afbda277.png,0.38372802734375,0.0259246826171875,3.0,946.0,0.23095703125,69.276955602537
ca282d9b8d67354b,03_mapbox_maki_icons,Mapbox Maki,fire station,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fire_station__ca282d9b8d67.png,0.640350341796875,0.0,1.0,697.0,0.170166015625,94.025824964132
ca4e085ad90126ca,05_mulberry_symbols,Mulberry Symbols,IT assistant 2a,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2a__ca4e085ad901.png,0.3642578125,0.05999755859375,2.0,829.0,0.202392578125,79.05428226779252
ca5abe3bb570b6c5,05_mulberry_symbols,Mulberry Symbols,Christmas sock,iconsets,icon_data/normalized_256/05_mulberry_symbols/christmas_sock__ca5abe3bb570.png,0.1945953369140625,0.0236053466796875,1.0,526.0,0.12841796875,124.59315589353612
ca7aa1510cf132ea,10_openmoji,OpenMoji,flag: Afghanistan,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1eb__ca7aa1510cf1.png,0.5137939453125,0.033416748046875,1.0,556.0,0.1357421875,117.87050359712231
ca814b950d81443f,05_mulberry_symbols,Mulberry Symbols,W,iconsets,icon_data/normalized_256/05_mulberry_symbols/w__ca814b950d81.png,0.360626220703125,0.0202484130859375,1.0,871.0,0.212646484375,75.24225028702641
cac9afb08dc96b4c,05_mulberry_symbols,Mulberry Symbols,Wii Fit,iconsets,icon_data/normalized_256/05_mulberry_symbols/wii_fit__cac9afb08dc9.png,0.1959075927734375,0.053955078125,5.0,1456.0,0.35546875,45.010989010989015
cad61736ae362480,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,do not use if package is damaged,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/do_not_use_if_package_is_damaged__cad61736ae36.png,0.1610260009765625,0.045135498046875,1.0,1321.0,0.322509765625,49.6109008327025
cae05cc3965c36ba,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 87,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_087__cae05cc3965c.png,0.11468505859375,0.0246734619140625,44.0,481.0,0.117431640625,136.24948024948026
cb06e22875c9a7ef,10_openmoji,OpenMoji,keycap: 9,symbols / keycap,icon_data/normalized_256/10_openmoji/0039_fe0f_20e3__cb06e22875c9.png,0.505157470703125,0.025115966796875,1.0,520.0,0.126953125,126.03076923076924
cb42c40961b71681,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W037,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w037__cb42c40961b7.png,0.8671875,0.0455169677734375,1.0,376.0,0.091796875,174.29787234042553
cb5766817ef7b577,03_mapbox_maki_icons,Mapbox Maki,dog park,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dog_park__cb5766817ef7.png,0.630706787109375,0.0012969970703125,1.0,784.0,0.19140625,83.59183673469387
cb84e329bdddd496,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga escalator mirror,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_escalator_mirror__cb84e329bddd.png,0.2685089111328125,0.0241546630859375,2.0,508.0,0.1240234375,129.00787401574803
cba3c54a651b13c2,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga carrental,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_carrental__cba3c54a651b.png,0.353851318359375,0.0261993408203125,2.0,1066.0,0.26025390625,61.47842401500938
cba9f9e738878828,03_mapbox_maki_icons,Mapbox Maki,amusement park,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/amusement_park__cba9f9e73887.png,0.6749267578125,0.0,1.0,784.0,0.19140625,83.59183673469387
cbf1da703f258668,05_mulberry_symbols,Mulberry Symbols,S,iconsets,icon_data/normalized_256/05_mulberry_symbols/s__cbf1da703f25.png,0.24407958984375,0.0164337158203125,1.0,613.0,0.149658203125,106.91027732463296
cd021108f39584de,07_arasaac_pictograms,ARASAAC Pictograms,bowls,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10163__cd021108f395.png,0.9346466064453125,0.1056060791015625,1.0,688.0,0.16796875,95.25581395348837
cd5619b633268dc9,10_openmoji,OpenMoji,CL button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f191__cd5619b63326.png,0.46881103515625,0.0291290283203125,1.0,787.0,0.192138671875,83.27318932655655
cd6253a30ae401c4,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 24,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_024__cd6253a30ae4.png,0.076446533203125,0.0044403076171875,1.0,199.0,0.048583984375,329.32663316582915
cd8791b9983f4f14,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i internal medicine,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_internal_medicine__cd8791b9983f.png,0.4720458984375,0.03851318359375,2.0,1246.0,0.30419921875,52.597110754414125
cdbf6f4d8199a8ff,10_openmoji,OpenMoji,keycap: *,symbols / keycap,icon_data/normalized_256/10_openmoji/002a_fe0f_20e3__cdbf6f4d8199.png,0.505126953125,0.0266265869140625,1.0,520.0,0.126953125,126.03076923076924
cddd255cbebb9d8e,08_ghs_hazard_pictograms,GHS Hazard Pictograms,environment,chemical hazard,icon_data/normalized_256/08_ghs_hazard_pictograms/environment__cddd255cbebb.png,0.49609375,0.0470123291015625,1.0,376.0,0.091796875,174.29787234042553
cdfb5a95be06b4cf,07_arasaac_pictograms,ARASAAC Pictograms,sponge cake,baking,icon_data/normalized_256/07_arasaac_pictograms/10234__cdfb5a95be06.png,0.47100830078125,0.0590972900390625,2.0,670.0,0.16357421875,97.81492537313433
ce2045d9f501bec1,03_mapbox_maki_icons,Mapbox Maki,circle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/circle__ce2045d9f501.png,0.730255126953125,0.0,1.0,496.0,0.12109375,132.1290322580645
ce58aa96f15b05b1,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 19,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_019__ce58aa96f15b.png,0.0436553955078125,0.018402099609375,3.0,508.0,0.1240234375,129.00787401574803
ce70d90a77bf5ba9,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W009,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w009__ce70d90a77bf.png,0.875,0.0452880859375,1.0,88.0,0.021484375,744.7272727272727
ce7c0d5d2acaf790,03_mapbox_maki_icons,Mapbox Maki,charging station,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/charging_station__ce7c0d5d2aca.png,0.3943634033203125,0.0,1.0,490.0,0.11962890625,133.74693877551022
ceac370adc90a2d5,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 53,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_053__ceac370adc90.png,0.0214996337890625,0.013763427734375,10.0,310.0,0.07568359375,211.40645161290323
cf87e7ba473875c5,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bus trans,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bus_trans__cf87e7ba4738.png,0.4187469482421875,0.02752685546875,1.0,1153.0,0.281494140625,56.839549002601906
cfb5182dc1998eb7,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga fire extinguisher,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_fire_extinguisher__cfb5182dc199.png,0.3362274169921875,0.0167083740234375,1.0,544.0,0.1328125,120.47058823529412
cfe619b95fb327f9,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,environment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/environment__cfe619b95fb3.png,0.50360107421875,0.0182342529296875,3.0,649.0,0.158447265625,100.97996918335902
d0268aa624c97425,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using irradiation,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_irradiation__d0268aa624c9.png,0.1297454833984375,0.040435791015625,9.0,1240.0,0.302734375,52.851612903225806
d02c52a39160157d,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 57,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_057__d02c52a39160.png,0.0650177001953125,0.017181396484375,3.0,466.0,0.11376953125,140.6351931330472
d0c0ab7c7e910d84,03_mapbox_maki_icons,Mapbox Maki,castle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/castle__d0c0ab7c7e91.png,0.6375732421875,0.0041961669921875,1.0,544.0,0.1328125,120.47058823529412
d138c4c104f3a785,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bridge destroyed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bridge_destroyed__d138c4c104f3.png,0.44134521484375,0.022796630859375,2.0,655.0,0.159912109375,100.05496183206107
d15f06894cecabac,05_mulberry_symbols,Mulberry Symbols,Christmas wreath,iconsets,icon_data/normalized_256/05_mulberry_symbols/christmas_wreath__d15f06894cec.png,0.310028076171875,0.0799407958984375,1.0,1411.0,0.344482421875,46.44649184975195
d166e71133e07068,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga hotelinformation,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_hotelinformation__d166e71133e0.png,0.4572601318359375,0.0401458740234375,5.0,1027.0,0.250732421875,63.81304771178189
d16a5611563a0245,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 86,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_086__d16a5611563a.png,0.063690185546875,0.02734375,26.0,667.0,0.162841796875,98.25487256371814
d176e3613fd2e8ca,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,udi,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/udi__d176e3613fd2.png,0.186737060546875,0.0347900390625,4.0,1369.0,0.334228515625,47.87143900657414
d194bf8c78734d43,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 46,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_046__d194bf8c7873.png,0.081024169921875,0.0144195556640625,1.0,400.0,0.09765625,163.84
d1ba84dd83f9e198,03_mapbox_maki_icons,Mapbox Maki,aquarium,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/aquarium__d1ba84dd83f9.png,0.593963623046875,0.0,1.0,697.0,0.170166015625,94.025824964132
d2c3e451f7bf6056,07_arasaac_pictograms,ARASAAC Pictograms,tell off,verb; disruptive behavior,icon_data/normalized_256/07_arasaac_pictograms/10175__d2c3e451f7bf.png,0.2715606689453125,0.0740509033203125,8.0,1228.0,0.2998046875,53.36807817589577
d2f44ce71a53d90a,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 67,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_067__d2f44ce71a53.png,0.041168212890625,0.0164642333984375,1.0,424.0,0.103515625,154.56603773584905
d3540cffc32f571d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,earthquake,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/earthquake__d3540cffc32f.png,0.828125,0.02166748046875,1.0,376.0,0.091796875,174.29787234042553
d37c3d383dc062e1,10_openmoji,OpenMoji,flag: Ascension Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1e8__d37c3d383dc0.png,0.494842529296875,0.03839111328125,1.0,874.0,0.21337890625,74.98398169336384
d3a0982f1bf0c15d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga noparking,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_noparking__d3a0982f1bf0.png,0.5170440673828125,0.0409393310546875,1.0,1330.0,0.32470703125,49.275187969924815
d3f467915ab405c8,07_arasaac_pictograms,ARASAAC Pictograms,magic,performing artist; professional artist; show,icon_data/normalized_256/07_arasaac_pictograms/10157__d3f467915ab4.png,0.3313446044921875,0.0722198486328125,8.0,1126.0,0.27490234375,58.202486678507995
d4210720f38f1b27,05_mulberry_symbols,Mulberry Symbols,Advent,iconsets,icon_data/normalized_256/05_mulberry_symbols/advent__d4210720f38f.png,0.301544189453125,0.0832366943359375,1.0,1591.0,0.388427734375,41.191703331238216
d4240d07a1e75756,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i intensive care,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_intensive_care__d4240d07a1e7.png,0.5410919189453125,0.0476531982421875,2.0,1498.0,0.36572265625,43.748998664886514
d49b650b98139110,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 26,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_026__d49b650b9813.png,0.01519775390625,0.0094757080078125,2.0,1.0,0.000244140625,65536.0
d4c6f693f4078d30,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 56,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_056__d4c6f693f407.png,0.036651611328125,0.0146331787109375,1.0,382.0,0.09326171875,171.56020942408378
d5402667624ce8d1,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i mental health,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_mental_health__d5402667624c.png,0.55615234375,0.032318115234375,3.0,1072.0,0.26171875,61.134328358208954
d5bcbb12e0c2cfc4,03_mapbox_maki_icons,Mapbox Maki,cinema,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cinema__d5bcbb12e0c2.png,0.4969940185546875,0.0049591064453125,1.0,571.0,0.139404296875,114.77408056042032
d6c71997ec76816f,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 80,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_080__d6c71997ec76.png,0.0469818115234375,0.020965576171875,4.0,544.0,0.1328125,120.47058823529412
d6d03492bf008216,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W001,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w001__d6d03492bf00.png,0.875,0.03179931640625,1.0,88.0,0.021484375,744.7272727272727
d74e97163a1f4662,03_mapbox_maki_icons,Mapbox Maki,airport,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/airport__d74e97163a1f.png,0.4921722412109375,0.0,1.0,427.0,0.104248046875,153.480093676815
d763c55e1eec506e,05_mulberry_symbols,Mulberry Symbols,K,iconsets,icon_data/normalized_256/05_mulberry_symbols/k__d763c55e1eec.png,0.24993896484375,0.017364501953125,1.0,571.0,0.139404296875,114.77408056042032
d7796777d41886a0,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga waitingroom,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_waitingroom__d7796777d418.png,0.2874298095703125,0.026275634765625,4.0,826.0,0.20166015625,79.34140435835351
d7b4dad618fe8c2b,10_openmoji,OpenMoji,keycap: 4,symbols / keycap,icon_data/normalized_256/10_openmoji/0034_fe0f_20e3__d7b4dad618fe.png,0.505126953125,0.0252838134765625,1.0,520.0,0.126953125,126.03076923076924
d7c62f4eefad9e5d,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W013,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w013__d7c62f4eefad.png,0.91015625,0.0358734130859375,1.0,376.0,0.091796875,174.29787234042553
d8304814c8c214ff,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga rightarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_rightarrow__d8304814c8c2.png,0.3158721923828125,0.018585205078125,1.0,610.0,0.14892578125,107.43606557377049
d879928d5d662c7b,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport closed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_closed__d879928d5d66.png,0.330230712890625,0.02557373046875,4.0,1012.0,0.2470703125,64.7588932806324
d8b035da8f412942,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W034,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w034__d8b035da8f41.png,0.8671875,0.036163330078125,1.0,376.0,0.091796875,174.29787234042553
d8f8d26e8372db82,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,McDougall item 79,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_079__d8f8d26e8372.png,0.022216796875,0.0142364501953125,1.0,307.0,0.074951171875,213.47231270358307
d90a53fc6a52fc3e,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,dangerous area,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/dangerous_area__d90a53fc6a52.png,0.8984375,0.029083251953125,1.0,376.0,0.091796875,174.29787234042553
d9b047269b0168a3,07_arasaac_pictograms,ARASAAC Pictograms,blow out,verb; birthday,icon_data/normalized_256/07_arasaac_pictograms/10179__d9b047269b01.png,0.4842987060546875,0.079742431640625,2.0,994.0,0.24267578125,65.93158953722335
d9f590abaff7b509,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,md,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/md__d9f590abaff7.png,0.242279052734375,0.038177490234375,3.0,1267.0,0.309326171875,51.72533543804262
da1cc0b972f266c1,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga escalator down mirror,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_escalator_down_mirror__da1cc0b972f2.png,0.3419647216796875,0.030792236328125,3.0,754.0,0.18408203125,86.91777188328912
daa1fde0ba6f8545,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,early recovery,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/early_recovery__daa1fde0ba6f.png,0.93359375,0.0203704833984375,1.0,280.0,0.068359375,234.05714285714285
db880bbd1926c28f,10_openmoji,OpenMoji,flag: Czechia,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1ff__db880bbd1926.png,0.3767852783203125,0.025634765625,1.0,856.0,0.208984375,76.5607476635514
dba059eecacc18fe,07_arasaac_pictograms,ARASAAC Pictograms,cut fingernails,verb; corporal hygiene; hygiene product,icon_data/normalized_256/07_arasaac_pictograms/10152__dba059eecacc.png,0.485198974609375,0.065155029296875,1.0,604.0,0.1474609375,108.50331125827815
dbacbbee1b8418a3,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga nursery,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_nursery__dbacbbee1b84.png,0.74609375,0.023101806640625,1.0,208.0,0.05078125,315.0769230769231
dbada631f89a9400,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,diabetes education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/diabetes_education__dbada631f89a.png,0.8259429931640625,0.038299560546875,1.0,946.0,0.23095703125,69.276955602537
dbaf6973f9c41be0,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i cardiology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_cardiology__dbaf6973f9c4.png,0.6654052734375,0.032867431640625,2.0,1078.0,0.26318359375,60.79406307977737
dbf6fad42dc662b6,10_openmoji,OpenMoji,A button (blood type),symbols / alphanum,icon_data/normalized_256/10_openmoji/1f170__dbf6fad42dc6.png,0.4411468505859375,0.0277862548828125,2.0,796.0,0.1943359375,82.33165829145729
dc00f37fcd3db2aa,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i radiology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_radiology__dc00f37fcd3d.png,0.405731201171875,0.0397186279296875,5.0,1360.0,0.33203125,48.188235294117646
dc257e448d984cff,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,caution,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/caution__dc257e448d98.png,0.1161651611328125,0.02557373046875,3.0,754.0,0.18408203125,86.91777188328912
dc2cc73accbc7db7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i neurology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_neurology__dc2cc73accbc.png,0.5120697021484375,0.0397491455078125,1.0,1351.0,0.329833984375,48.50925240562546
dc37412fd4449826,05_mulberry_symbols,Mulberry Symbols,Z,iconsets,icon_data/normalized_256/05_mulberry_symbols/z__dc37412fd444.png,0.2230682373046875,0.0154571533203125,1.0,613.0,0.149658203125,106.91027732463296
dc91b82f4ee4bcc8,10_openmoji,OpenMoji,flag: Bhutan,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f9__dc91b82f4ee4.png,0.501983642578125,0.0340728759765625,1.0,772.0,0.1884765625,84.89119170984456
dcb740fe58d93d77,05_mulberry_symbols,Mulberry Symbols,DVD player portable,iconsets,icon_data/normalized_256/05_mulberry_symbols/dvd_player_portable__dcb740fe58d9.png,0.5829620361328125,0.0594482421875,1.0,544.0,0.1328125,120.47058823529412
dced7e945687618c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport destroyed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_destroyed__dced7e945687.png,0.3441162109375,0.0247650146484375,2.0,922.0,0.22509765625,71.08026030368764
