rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
1,0.8328399125941276,ba68f5f842f11e61,10_openmoji,OpenMoji,flag: Central African Republic,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1eb__ba68f5f842f1.png,f894d974d6df3581,10_openmoji,OpenMoji,flag: Cuba,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1fa__f894d974d6df.png
2,0.9018536034887997,ba68f5f842f11e61,10_openmoji,OpenMoji,flag: Central African Republic,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1eb__ba68f5f842f1.png,08364fed95eafaf1,10_openmoji,OpenMoji,flag: Brunei,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f3__08364fed95ea.png
3,1.003885539664197,ba68f5f842f11e61,10_openmoji,OpenMoji,flag: Central African Republic,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1eb__ba68f5f842f1.png,e9c3880ab579e44e,10_openmoji,OpenMoji,flag: Belize,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ff__e9c3880ab579.png
4,1.0924984375282991,ba68f5f842f11e61,10_openmoji,OpenMoji,flag: Central African Republic,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1eb__ba68f5f842f1.png,2c0191d7a8d48a45,10_openmoji,OpenMoji,flag: Bermuda,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f2__2c0191d7a8d4.png
5,1.1050506360287617,ba68f5f842f11e61,10_openmoji,OpenMoji,flag: Central African Republic,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1eb__ba68f5f842f1.png,12e2f10d59d0772a,10_openmoji,OpenMoji,flag: Antigua & Barbuda,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ec__12e2f10d59d0.png
1,0.9331009949254855,ba8c66f46e983aba,10_openmoji,OpenMoji,NG button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f196__ba8c66f46e98.png,9ed14749475a0308,03_mapbox_maki_icons,Mapbox Maki,building,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/building__9ed14749475a.png
2,1.2650238721551397,ba8c66f46e983aba,10_openmoji,OpenMoji,NG button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f196__ba8c66f46e98.png,281ec3744536ddf8,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i emergency,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_emergency__281ec3744536.png
3,1.3198869996197826,ba8c66f46e983aba,10_openmoji,OpenMoji,NG button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f196__ba8c66f46e98.png,cd8791b9983f4f14,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i internal medicine,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_internal_medicine__cd8791b9983f.png
4,1.3832490427880708,ba8c66f46e983aba,10_openmoji,OpenMoji,NG button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f196__ba8c66f46e98.png,053d4c255779f3da,03_mapbox_maki_icons,Mapbox Maki,bicycle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle__053d4c255779.png
5,1.3961263112138695,ba8c66f46e983aba,10_openmoji,OpenMoji,NG button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f196__ba8c66f46e98.png,5f9147febc575092,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga firstaid,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_firstaid__5f9147febc57.png
1,0.39236955570139875,baeb2093d6c2ac7e,10_openmoji,OpenMoji,flag: Bosnia & Herzegovina,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e6__baeb2093d6c2.png,8a6d5697677ca82e,10_openmoji,OpenMoji,flag: Christmas Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1fd__8a6d5697677c.png
2,0.5918133049446509,baeb2093d6c2ac7e,10_openmoji,OpenMoji,flag: Bosnia & Herzegovina,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e6__baeb2093d6c2.png,29bd4bbefb2d1e17,10_openmoji,OpenMoji,flag: Brazil,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f7__29bd4bbefb2d.png
3,0.5985663949790828,baeb2093d6c2ac7e,10_openmoji,OpenMoji,flag: Bosnia & Herzegovina,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e6__baeb2093d6c2.png,dc91b82f4ee4bcc8,10_openmoji,OpenMoji,flag: Bhutan,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f9__dc91b82f4ee4.png
4,0.6848818728368679,baeb2093d6c2ac7e,10_openmoji,OpenMoji,flag: Bosnia & Herzegovina,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e6__baeb2093d6c2.png,e8047a1a1124b66f,10_openmoji,OpenMoji,flag: Curaçao,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1fc__e8047a1a1124.png
5,0.8014490662338516,baeb2093d6c2ac7e,10_openmoji,OpenMoji,flag: Bosnia & Herzegovina,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e6__baeb2093d6c2.png,523874bc6e9471b3,10_openmoji,OpenMoji,flag: Barbados,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e7__523874bc6e94.png
1,0.31910323328478,bb3026c2cc849802,13_usp_pictograms_manual,USP Pictograms,31,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/31__bb3026c2cc84.png,d1c151bd66a4a9da,13_usp_pictograms_manual,USP Pictograms,71,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/71__d1c151bd66a4.png
2,0.32733933466963194,bb3026c2cc849802,13_usp_pictograms_manual,USP Pictograms,31,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/31__bb3026c2cc84.png,2cb2980de4140e41,13_usp_pictograms_manual,USP Pictograms,39,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/39__2cb2980de414.png
3,0.3808250000670086,bb3026c2cc849802,13_usp_pictograms_manual,USP Pictograms,31,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/31__bb3026c2cc84.png,d18991de5335188d,13_usp_pictograms_manual,USP Pictograms,51,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/51__d18991de5335.png
4,0.4768660683886578,bb3026c2cc849802,13_usp_pictograms_manual,USP Pictograms,31,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/31__bb3026c2cc84.png,72dc6165b2f79d8b,13_usp_pictograms_manual,USP Pictograms,79,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/79__72dc6165b2f7.png
5,0.4782186366418917,bb3026c2cc849802,13_usp_pictograms_manual,USP Pictograms,31,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/31__bb3026c2cc84.png,db7e3477d2e2096c,13_usp_pictograms_manual,USP Pictograms,57,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/57__db7e3477d2e2.png
1,0.7088115170704699,bb7408292c419c34,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_affected__bb7408292c41.png,5606829325a28d03,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport not affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_not_affected__5606829325a2.png
2,0.7990397095317525,bb7408292c419c34,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_affected__bb7408292c41.png,dced7e945687618c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport destroyed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_destroyed__dced7e945687.png
3,0.8403899981708113,bb7408292c419c34,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_affected__bb7408292c41.png,d879928d5d662c7b,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport closed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_closed__d879928d5d66.png
4,1.2149858893836458,bb7408292c419c34,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_affected__bb7408292c41.png,94c57da7bd24dacc,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i medical library,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_medical_library__94c57da7bd24.png
5,1.332305386235076,bb7408292c419c34,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_affected__bb7408292c41.png,5d2acea1fe822de3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i accessibility,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_accessibility__5d2acea1fe82.png
1,0.6690502793931823,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png,ebb27d9f901db57b,10_openmoji,OpenMoji,copyright,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00a9__ebb27d9f901d.png
2,0.6701477009021053,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png
3,0.7000813411230876,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png
4,0.8658615963728802,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png,a078da5a3e833fdc,10_openmoji,OpenMoji,circled anticlockwise arrow,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f10e__a078da5a3e83.png
5,0.9619495348672067,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png,6f8e8d450334b31b,10_openmoji,OpenMoji,registered,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00ae__6f8e8d450334.png
1,1.156775467703399,bbdb16044679062a,03_mapbox_maki_icons,Mapbox Maki,horse riding,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/horse_riding__bbdb16044679.png,b65bfe46733b8163,03_mapbox_maki_icons,Mapbox Maki,garden centre,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden_centre__b65bfe46733b.png
2,1.1805225381987328,bbdb16044679062a,03_mapbox_maki_icons,Mapbox Maki,horse riding,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/horse_riding__bbdb16044679.png,5423a69d6b2b2b86,03_mapbox_maki_icons,Mapbox Maki,animal shelter,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/animal_shelter__5423a69d6b2b.png
3,1.2206002601954737,bbdb16044679062a,03_mapbox_maki_icons,Mapbox Maki,horse riding,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/horse_riding__bbdb16044679.png,8c36a9c438f30d0b,03_mapbox_maki_icons,Mapbox Maki,bowling alley,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bowling_alley__8c36a9c438f3.png
4,1.3501104145166654,bbdb16044679062a,03_mapbox_maki_icons,Mapbox Maki,horse riding,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/horse_riding__bbdb16044679.png,a56e7bfc7d2c1661,03_mapbox_maki_icons,Mapbox Maki,confectionery,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/confectionery__a56e7bfc7d2c.png
5,1.3994899000044982,bbdb16044679062a,03_mapbox_maki_icons,Mapbox Maki,horse riding,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/horse_riding__bbdb16044679.png,bcf5e0e6e8900b38,03_mapbox_maki_icons,Mapbox Maki,cricket,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cricket__bcf5e0e6e890.png
1,2.535724281716166,bbf1fa74378d7d5e,06_blissymbolics,Blissymbolics,a,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/a_cb6008a5c56a__bbf1fa74378d.png,f1dbaaccf91a93c6,06_blissymbolics,Blissymbolics,arrow bent,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/arrow_bent_92c4c925e45e__f1dbaaccf91a.png
2,2.5730369531672745,bbf1fa74378d7d5e,06_blissymbolics,Blissymbolics,a,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/a_cb6008a5c56a__bbf1fa74378d.png,dc6c0656ce5c1453,06_blissymbolics,Blissymbolics,about,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/about_bec2ac547a1f__dc6c0656ce5c.png
3,2.653673233742273,bbf1fa74378d7d5e,06_blissymbolics,Blissymbolics,a,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/a_cb6008a5c56a__bbf1fa74378d.png,51106bd6138d8891,06_blissymbolics,Blissymbolics,activity,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/activity_d25fbab9b682__51106bd6138d.png
4,2.6546314279456134,bbf1fa74378d7d5e,06_blissymbolics,Blissymbolics,a,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/a_cb6008a5c56a__bbf1fa74378d.png,91641b7da0d942f1,06_blissymbolics,Blissymbolics,at,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/at_27e90dfa57c3__91641b7da0d9.png
5,2.6640692013178118,bbf1fa74378d7d5e,06_blissymbolics,Blissymbolics,a,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/a_cb6008a5c56a__bbf1fa74378d.png,267a1cfa1b945868,06_blissymbolics,Blissymbolics,against,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/against_27887396f60f__267a1cfa1b94.png
1,0.6527603606688568,bc24601861e9e7cf,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Colour temperatu re lamp,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_049__bc24601861e9.png,90a3dbd896b83e86,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Electric shaver outlet,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_075__90a3dbd896b8.png
2,0.8639534982159431,bc24601861e9e7cf,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Colour temperatu re lamp,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_049__bc24601861e9.png,d6c71997ec76816f,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Engage pile- raising roller,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_080__d6c71997ec76.png
3,0.8946737324091493,bc24601861e9e7cf,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Colour temperatu re lamp,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_049__bc24601861e9.png,ba21616ece836b9d,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Cloth track steaming,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_045__ba21616ece83.png
